smiles,Heiser_inh_index,MERS_inh_index,Touret_inh_index,pert_ID
O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1,,76.5125,,['BRD-K25311561']
CN1CCOC(c2ccccc2)c2ccccc2C1,,53.1,0.08003318599999999,['BRD-A78877355']
NC(=O)CN1CCCC1=O,0.205177388,53.5,-0.004356653,['BRD-K19456237']
CCC(C(N)=O)N1CCCC1=O,0.046593729,50.75,0.008913092,['BRD-K49404994']
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0.156998262,51.54166667,0.013103798,['BRD-K32164935']
Cc1cnc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1,0.076376786,52.3,0.316921727,['BRD-A84174393']
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,,,-0.109423907,['BRD-A10662413']
COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,0.090560665,51.6375,0.83318027,"['BRD-A41630653', 'BRD-K24053527', 'BRD-K33211335']"
CN1CCC23CCCCC2C1Cc1ccc(O)cc13,,54.075,,['BRD-K88304388']
O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,,52.78333333,,['BRD-K37312348']
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,,52.85,0.240169174,"['BRD-A87606379', 'BRD-A97454584']"
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,-0.032901633,58.1625,0.6722358509999999,['BRD-K10974103']
COc1ccc(CN2CCNCC2)c(OC)c1OC,0.069068281,52.175,0.091625074,['BRD-K88366685']
CC1(C)CC1C(=O)N/C(=C\CCCCSCC(N)C(=O)O)C(=O)O,,54.45,,['BRD-K85518562']
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,0.097411157,,,['BRD-K20285085']
C/C=C1\C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2,,49.7,,"['BRD-A47065382', 'BRD-K15402119']"
FC(F)(F)c1cc(COC2CCCNC2c2ccccc2)cc(C(F)(F)F)c1,,61.3625,,['BRD-K15791587']
O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.137806383,56.175,0.7995482209999999,['BRD-K08525451']
COC1CC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3OC(C)=O)C2C)OC(C)C1OC(C)=O,,53.93333333,0.020193172,['BRD-K38310698']
COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,0.255601603,-0.35,0.103288182,['BRD-K86003836']
Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,0.159146031,54.4375,0.022382752,['BRD-K18673820']
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,,55.6375,0.713119113,"['BRD-K37439386', 'BRD-K41445866']"
CC(=O)OCC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,,55.0,1.002338406,"['BRD-K08727137', 'BRD-K51751936']"
Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,,60.675,,['BRD-K30743633']
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCCC1CN1CCCC1,,35.9125,,['BRD-K95435023']
O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1Br,,13.175,,['BRD-K61323504']
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,0.108570192,51.45,0.6886454329999999,['BRD-A09056319']
C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C,,51.51,,"['BRD-A55416093', 'BRD-A70449690', 'BRD-K09602097', 'BRD-K77830450']"
O=C(O)C(O)C(O)C(O)C(O)C(=O)O,0.068365832,55.725,0.505809591,['BRD-M59543297']
CC(N)=O,,50.675,,['BRD-K87070823']
C[N+](C)(C)CCCCCC[N+](C)(C)C,,56.45625,0.018644664,['BRD-K10598093']
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,,54.35833333,0.024349234,['BRD-K40621224']
CCOC(N)=O,,54.65,,['BRD-K24297741']
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,,53.76666667,0.072209619,['BRD-A99939097']
CCCC(CCC)C(=O)O,,51.725,0.249546859,['BRD-K41260949']
CC(O)(P(=O)(O)O)P(=O)(O)O,,55.65833333,,['BRD-K37949327']
[Cl-].[Cl-].[Pt+2],,60.58333333,,['BRD-K01228321']
NC(=O)CCC(N)C(=O)O,,55.85,,['BRD-K83896451']
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,,58.375,,['BRD-K39965020']
CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC,,59.11666667,-0.136591625,['BRD-A42335949']
CC(C[N+](C)(C)C)OC(N)=O,0.07337419099999999,55.45,0.118836437,['BRD-A99833829']
CCCCCCCC/C=C\CCCCCCCC(=O)NCCO,,57.875,,['BRD-K66956375']
CC(N)CCCC(C)(C)O,0.16089985699999998,52.85,-0.014530951,['BRD-A32988684']
CCCCCCCCC=CCCCCCCCC(=O)NCCO,,51.3,,['BRD-K31987754']
CCN(CC)C(=S)SSC(=S)N(CC)CC,0.211630352,47.05833333,-0.11605153,['BRD-K32744045']
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,,51.6375,,['BRD-A22101059']
NC(CCl)C(=O)O,,52.55,,['BRD-K01976263']
CCCCCCCCCCCCC/C=C/C(O)C(N)CO,,52.3,,['BRD-K62959606']
CCCCCCCCCCCCCCCC(=O)NCCO,,57.15,,['BRD-K68095457']
CCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C,,31.89166667,,['BRD-A77577770']
CCCCCCCCCCCCCCCC(=O)OCC(O)CO,,59.975,,['BRD-A80928489']
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,0.148416187,,,['BRD-K47192521']
O=S(=O)(O)CCS,0.149002052,54.675,0.286870389,['BRD-M40783228']
NCCCC(O)(P(=O)(O)O)P(=O)(O)O,,57.125,0.816870416,['BRD-K75527158']
NCCCCCC(=O)O,,50.975,0.104191632,['BRD-K64931368']
CC(=O)NC(CC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O,0.238516256,,0.8884473540000001,['BRD-K96659869']
CC(=O)NC(CC(C)C)C(=O)O,0.133227959,55.1875,0.066096155,['BRD-K05831461']
CC(=O)NC(CS)C(=O)O,0.180394855,51.66875,0.081565444,['BRD-K59058747']
CC(=O)NC(CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)O,0.064695108,,,['BRD-K79437791']
CNCC(O)C(O)C(O)C(O)CO,0.12692652599999998,52.7875,0.07199479,['BRD-K28595280']
CC(=O)NCCCS(=O)(=O)O,0.188544084,50.75,0.096443654,['BRD-M41783010']
CS(=O)(=O)OCCCCOS(C)(=O)=O,0.104957797,51.6375,0.17261872399999995,['BRD-K23204545']
C[N+](C)(C)CCOC(N)=O,0.064545647,50.00833333,0.026094699,['BRD-K75037734']
CC(=O)OCC[N+](C)(C)C,,53.075,,['BRD-K82381502']
NCCCCNCCCN,,52.78333333,,['BRD-K40438880']
NCCCNCCSP(=O)(O)O,,51.75,-0.054229431,['BRD-K73947551']
CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,,,0.004194291,['BRD-K08681769']
NCC(=O)CCC(=O)O,0.045005312,,,['BRD-K57631554']
CCCCS(=N)(=O)CCC(N)C(=O)O,,53.9625,,"['BRD-A04020513', 'BRD-A47706533']"
OCC(O)C(O)C(O)C(O)CO,0.026975404,53.10833333,,['BRD-A35258977']
O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,,55.7125,0.880274201,['BRD-K72542090']
OCC(O)CO,0.172823841,,,['BRD-K73866522']
NCCNCCNCCNCCN,0.008275602,57.525,0.026805778,['BRD-K41298358']
CN(C)CCCSC(=N)N,,,1.382078049,['BRD-K23541596']
CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,,54.7,,['BRD-K24656285']
CC(C)=CCC/C(C)=C/CO,,54.525,,['BRD-K03568070']
CC(C)CC(=O)NC(C(=O)NC(C(=O)NC(CC(C)C)C(O)CC(=O)NC(C)C(=O)NC(CC(C)C)C(O)CC(=O)O)C(C)C)C(C)C,,53.05,-0.009250779,['BRD-K13571841']
CN(C)C(=N)NC(=N)N,-0.025810791,51.775,0.002690337,['BRD-K79602928']
C/N=C(\N)NCCCC(N)C(=O)O,,50.425,,['BRD-K22227508']
CCC(CO)NCCNC(CC)CO,,54.4875,0.017471551999999998,"['BRD-A74500471', 'BRD-K54556307']"
CC(CN)CC(=O)O,,52.825,,['BRD-A62890442']
CCCCCCCCCCCCCC=CC(O)C(CO)NC(C)=O,0.102487511,42.7375,,['BRD-A53416814']
C=CC(N)CCC(=O)O,,51.7125,0.012951527,['BRD-A07893380']
CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,0.133016376,56.275,0.303245166,['BRD-A08187463']
O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,0.133178427,54.0125,0.041461372,['BRD-A15909516']
COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,,61.825,,"['BRD-K82261406', 'BRD-K91370081']"
COC1=CC23CCCN2CCc2cc4c(cc2C3(C)C1OC(=O)C(O)(CCCC(C)(C)O)CC(=O)O)OCO4,0.042243024,68.3375,,['BRD-A24643465']
COC1=CC23CCCN2CCc2cc4c(cc2C3C1O)OCO4,,53.5875,,['BRD-A08877921']
Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314,,55.83333333,0.208856516,"['BRD-A16934955', 'BRD-A92651262', 'BRD-K66404838']"
O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1,,66.35,,['BRD-K08998509']
COc1c2ccccc2nc2occc12,,58.525,,['BRD-K29178788']
COc1c2ccoc2nc2c(OC)c(OCC(O)C(C)(C)O)ccc12,,52.8,,['BRD-K47693913']
c1cnc2cc3c(cc2n1)C1CNCC3C1,0.15168989800000002,,,['BRD-K18855837']
COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,0.077499275,57.0375,0.02051567,['BRD-K94436377']
CC(c1cc2ccccc2s1)N(O)C(N)=O,0.22911434100000005,53.04166667,-0.004389699,['BRD-A56359832']
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,0.155171351,57.2375,0.255318472,['BRD-K14116214']
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0.09936519,52.4125,1.198515582,['BRD-K55250441']
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,,50.5125,0.157272147,['BRD-K71125014']
CNc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(NC)n1,,50.675,,['BRD-K43290182']
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,0.202188001,54.025,0.007911295,['BRD-K53220666']
C=C1c2c(Cl)ccc(O)c2C(=O)C2C(=O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,0.133844274,55.3,-0.041885665,['BRD-A45140972']
C=C1c2cccc(O)c2C(=O)C2C(=O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,,51.75,-0.104667342,['BRD-A49035384']
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,,58.38333333,-0.131372932,['BRD-A84481105']
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)O)cc21,0.075482396,47.475,0.303688351,['BRD-A14395271']
CNC(=O)C1OC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1O,,53.7125,,['BRD-A77098556']
CNC(=O)C1OC(n2cnc3c(NCc4cccc(I)c4)ncnc32)C(O)C1O,,58.075,,"['BRD-A20527803', 'BRD-A48809242']"
CCOC(=O)c1ncc2[nH]c3ccc(OCc4ccccc4)cc3c2c1COC,,71.25,,['BRD-K33882852']
Cc1cn[nH]c1,0.211386292,55.975,0.034207602000000004,['BRD-K56810756']
NCCc1cc[nH]n1,0.111088593,56.225,0.035912877,['BRD-K20075662']
CN1C(=O)CC(c2ccccc2)C1=O,0.0563383,55.55,0.396985064,['BRD-A18043272']
NC1CC1c1ccccc1,,55.99375,0.005475664,"['BRD-A43974575', 'BRD-K47029922', 'BRD-K88809146']"
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,0.109942867,54.23333333,0.84977872,['BRD-A49358627']
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,0.109533843,,0.121901438,['BRD-K02227374']
O=[N+]([O-])c1cccc2cn[nH]c12,,54.0,,['BRD-K04430056']
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,0.272363106,60.2625,0.4758800520000001,['BRD-A29485665']
CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,,54.725,0.210088601,"['BRD-A64125466', 'BRD-K09129322', 'BRD-K90976994']"
O=C1NC(=O)/C(=C\c2ccc3nccnc3c2)S1,,58.025,,['BRD-K41895714']
CCOC(=O)C1=C(N)Oc2ccc(Br)cc2C1C(C#N)C(=O)OCC,,25.0375,,['BRD-A13807286']
O=C1NC(=O)/C(=C/c2ccc3c(c2)OC(F)(F)O3)S1,,93.25,,['BRD-K63915849']
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,-0.20213864,17.48,0.042081500999999986,"['BRD-A16746338', 'BRD-K47869605', 'BRD-K60507178']"
CCN1C(=O)C=CC1=O,,57.25,,['BRD-K98297262']
CC12CC(C=O)C(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,,50.9,1.738300893,"['BRD-A23637604', 'BRD-A93291428']"
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0.151791068,52.4125,0.203595491,['BRD-A26384407']
c1ccc2c(c1)CCCC2C1=NCCN1,0.151899538,57.09166667,0.013448252,['BRD-A28856712']
O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO,,56.6,0.757892311,['BRD-A65444648']
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,0.203263113,53.3,0.193746118,['BRD-K08999871']
O=C(NC(NC(=S)Nc1ccc(F)c([N+](=O)[O-])c1)C(Cl)(Cl)Cl)C(c1ccccc1)c1ccccc1,,90.775,,['BRD-A50737080']
C1=C(CN2CCOCC2)COc2c1cccc2OCC1CNCCO1,,50.7,,['BRD-A23683907']
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,,51.95,0.043895224,['BRD-A22305049']
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,,50.3875,-0.016205752,['BRD-A95869247']
COc1ccc2[nH]c3c(c2c1)CCNC3=O,,51.425,,['BRD-K43913647']
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,,,0.509840704,['BRD-A02006392']
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.095412343,56.74166667,,['BRD-A58048407']
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.045517196,72.15833333,0.26497527,['BRD-A30815329']
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],,,0.119931607,['BRD-A84465106']
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,,53.025,-0.108043175,"['BRD-A22032524', 'BRD-A64297288']"
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],,55.57,,['BRD-K96354014']
CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,0.065948201,67.4,0.430730223,['BRD-K82846253']
NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,,32.68333333,,['BRD-K51575138']
CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2CCCO)c(O)c1,,51.95,,['BRD-A03816571']
COc1cccc(C2(O)CCCCC2CN(C)C)c1,,53.7375,-0.004515319,"['BRD-K04412738', 'BRD-K51033547']"
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,0.048748085,55.89166667,0.818933444,['BRD-A13188892']
O=C1CSC(c2ccccc2Cl)c2cc(Cl)ccc2N1,,57.8,,['BRD-A35623999']
COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,,54.725,0.313710635,['BRD-K80396088']
CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,,52.35833333,0.05420354,['BRD-K11630072']
O=c1[nH]cc(F)c(=O)[nH]1,0.236889143,55.58333333,0.212274387,['BRD-K24844714']
O=C(NCCCCCCNC(=O)ON=C1CCCCC1)ON=C1CCCCC1,,57.25,,['BRD-K56047318']
COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,0.05740882200000001,56.85,,['BRD-K31484631']
c1ccc2[nH]c(-c3cscn3)nc2c1,0.170353212,62.0875,0.213594451,['BRD-K77695569']
COc1ccc(-c2oc3c(CC=C(C)C)c(OC4OC(CO)C(O)C(O)C4O)cc(O)c3c(=O)c2OC2OC(C)C(O)C(O)C2O)cc1,,54.225,,['BRD-K65639003']
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,,55.475,-0.105802901,['BRD-A22769835']
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,,51.3,0.019081385,['BRD-A15034104']
O=c1[nH]cnc2[nH]ncc12,0.021208718,55.56666667,0.183490826,['BRD-K86307448']
C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,,81.9,,['BRD-K45401373']
CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,0.025158215,,0.7991185000000001,['BRD-K75699339']
O=c1onc2cnc3ccccc3n12,,51.68333333,,['BRD-K26015241']
NS(=O)(=O)Cc1noc2ccccc12,0.025624688,53.475,-0.00614837,['BRD-K48300629']
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,,52.44375,0.023011506,['BRD-K88682005']
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,0.137940016,53.0375,0.029262017,['BRD-K73109821']
Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,0.048581408,50.7625,0.012987647,['BRD-K59983611']
C(#CCN1CCCC1)CN1CCCC1,,49.05,,['BRD-K08619838']
COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(I)c1O,,54.8,,['BRD-K35377380']
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,,52.8,,['BRD-K07888196']
O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,,59.7875,,['BRD-K33583600']
Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21,,45.0,,['BRD-K59184148']
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,0.115091605,57.5875,,['BRD-K79759585']
S=C(NC1CCCCC1)N1CCC(c2c[nH]cn2)CC1,,57.375,,['BRD-K63874012']
C/C(=C\C(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,0.06424466599999999,57.925,0.00794588,['BRD-K15262564']
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0.231687891,48.55,0.004263358,['BRD-K07265709']
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,0.200491236,53.9625,0.966556892,['BRD-K62374253']
CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,,71.975,,['BRD-K87112191']
CCCNC1CCc2nc(N)sc2C1,0.023283644,55.575,0.314016595,['BRD-K06388322']
Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,0.229458354,55.1,0.099539396,['BRD-K76812510']
Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C,0.014311643999999997,52.5,0.049821258,['BRD-K85333151']
Cc1c(N)c(=O)n(-c2ccccc2)n1C,,51.75,0.064325221,['BRD-K20484910']
Cc1c(O)c(=O)n(-c2ccccc2)n1C,,54.3,-0.008336918,['BRD-K49759007']
Cc1cc(=O)n(-c2ccccc2)n1C,,51.66666667,-0.001955187,['BRD-K46937689']
CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,0.223547771,8.44,,"['BRD-A55594068', 'BRD-A85648045', 'BRD-K01188359']"
CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,0.4903724920000001,16.7375,,"['BRD-A60414806', 'BRD-K74793820', 'BRD-K82109576']"
Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,0.12837814,95.675,0.475960658,['BRD-A50311610']
COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC,-0.049787098,59.4375,0.563420695,['BRD-K62858456']
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.057567225,53.9125,0.857275455,['BRD-A57133233']
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0.137921126,51.3875,0.395609509,['BRD-K79501723']
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.003079785,56.325,0.568915222,['BRD-A62428732']
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-0.55159532,55.41666667,0.091574317,"['BRD-A42571354', 'BRD-K27184429']"
Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,-0.124396914,62.475,0.011370009,['BRD-K77685957']
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,0.26094674,53.98333333,0.071610022,['BRD-K50938287']
COC(=O)Nc1ccc2[nH]cc(CCNC(C)=O)c2c1,,48.725,,['BRD-K83023055']
CC(N)Cc1c[nH]c2ccc(O)cc12,,57.325,,['BRD-A17745711']
Cc1c[nH]c2ccccc12,,52.325,,['BRD-K73824630']
COc1ccc2[nH]cc(CCN)c2c1,,50.8,,['BRD-K30197592']
NC(Cc1c[nH]c2ccccc12)C(=O)O,0.203675459,54.5125,0.200493965,['BRD-A07106394']
CCCCCCCCCOc1ccc2[nH]cc(CCN)c2c1,,51.65,,['BRD-K08219523']
NC(Cc1c[nH]c2cccc(O)c12)C(=O)O,0.17493161,56.575,,['BRD-A00150179']
CCCCC/N=C(\N)N/N=C/c1c[nH]c2ccc(OC)cc12,-0.043838314,40.45,-0.33097675,['BRD-K21806131']
OCc1c[nH]c2ccccc12,,57.475,,['BRD-K01815685']
NC(=O)c1ccc2[nH]ccc2c1,,54.025,,['BRD-K91904471']
CC(C)NCC(O)COc1cccc2[nH]ccc12,0.375817725,51.455,0.134097951,['BRD-A97701745']
CC(=O)NCCc1c[nH]c2ccccc12,,53.8,,['BRD-K73700643']
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0.14027923,55.9125,0.158404611,['BRD-K97530723']
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,,46.375,,['BRD-K72726508']
O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(O)c(Cl)c1,,49.025,,['BRD-K76805682']
OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,,,0.163200718,['BRD-K54028654']
O=C(Oc1cccc2cccnc12)c1ccccc1,,59.3625,0.434212862,['BRD-K70327191']
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O,,57.0125,0.034421792,['BRD-A39903068']
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O,0.07717577,54.0,,['BRD-K34441861']
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,0.099998281,51.325,0.27934801,['BRD-K72222507']
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,0.080680074,53.625,0.093959902,['BRD-A61154809']
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O,0.118892804,52.175,0.8598452940000001,['BRD-K49668410']
CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C,,50.25,,['BRD-K39746403']
CCOC(=O)CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C,0.25122142,51.85,,"['BRD-A44827100', 'BRD-K51677086']"
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0.043586499,54.6,0.0005254480000000001,['BRD-K63550407']
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,0.036656108,62.31666667,0.318137364,['BRD-K15567136']
CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC,0.027413766000000003,80.8875,0.490762235,['BRD-K36756879']
CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1,,57.95,,['BRD-K82135108']
CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,,58.0,,['BRD-A00520476']
CCN(CC)CCCCC1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,,53.65,,['BRD-K81729199']
CC(O)C1C(=O)N2C(C(=O)O)=C(SCCNC=N)CC12,,53.65,0.06979950900000001,['BRD-K42870217']
Nc1ncnc2[nH]nc(Nc3ccc(F)cc3)c12,,45.7875,,['BRD-K42500029']
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,0.21474994100000006,54.175,0.331213394,['BRD-K86887724']
